Area (m²),Elevation (m),Volume (m³)
360076029.55133164,1565.0,142416755859.6184
360634343.6143617,1566.0,142777705476.4708
361264890.09041697,1567.0,143139254622.3513
361833401.67058,1568.0,143501385876.50146
362429106.6297643,1569.0,143864102638.0937
363004416.5546827,1570.0,144227398958.5763
363588224.4105452,1571.0,144591282486.08716
364178830.61116296,1572.0,144955744297.79877
364744792.8120428,1573.0,145320813286.67633
365393184.9430807,1574.0,145686483929.06473
365948099.83373314,1575.0,146052726907.10223
366537856.24125654,1576.0,146419569414.16785
367147157.88995147,1577.0,146787011450.26157
367736914.29747486,1578.0,147155065762.27982
368371709.73900217,1579.0,147523726401.67093
368949569.0432038,1580.0,147892960226.5042
369518080.62336683,1581.0,148262778284.0899
370118034.54802316,1582.0,148633182698.91074
370690795.09365827,1583.0,149004157324.89792
371258456.8807269,1584.0,149375713634.25824
371854161.83991116,1585.0,149747851626.9917
372421823.62697977,1586.0,150120575552.06375
373026026.5171082,1587.0,150493908353.88794
373639577.1312752,1588.0,150867847907.98154
374239531.0559315,1589.0,151242402712.27548
374870077.5319868,1590.0,151617576165.94217
375476829.80139846,1591.0,151993364444.91266
376099728.139604,1592.0,152369767974.08353
376707330.20211005,1593.0,152746787603.24783
377331928.1265044,1594.0,153124425881.78488
377944628.947577,1595.0,153502679410.52228
378562428.5272161,1596.0,153881537567.04636
379153884.52092826,1597.0,154260981655.90903
379734293.2044131,1598.0,154641004453.869
380311302.71552026,1599.0,155021634004.09836
380947797.7432364,1600.0,155402881778.80392
381547751.66789275,1601.0,155784732481.70996
382153654.14421,1602.0,156167188662.19577
382758706.8274328,1603.0,156550247345.98553
383358660.75208914,1604.0,156933918305.69983
383983258.6764835,1605.0,157318222786.16602
384625702.25586057,1606.0,157703144641.31528
385218008.0426672,1607.0,158088667300.18228
385827309.69136214,1608.0,158474789063.18085
386416216.30579114,1609.0,158861513329.48337
387032316.29924136,1610.0,159248854545.57242
387650115.87888044,1611.0,159636822059.17206
388284911.32040775,1612.0,160025412471.1099
388895912.5552915,1613.0,160414624931.59286
389529008.41063,1614.0,160804470487.93115
390162104.2659685,1615.0,161194938092.81458
390773105.5008522,1616.0,161586060888.17377
391472485.21755505,1617.0,161977832075.664
392069889.7629282,1618.0,162370191744.87213
392649448.6533186,1619.0,162763153067.5911
393273196.78461856,1620.0,163156751735.13086
393924138.29493976,1621.0,163550998369.90512
394569131.25360006,1622.0,163945891697.22424
395217523.384638,1623.0,164341426193.4331
395851469.0330709,1624.0,164737577214.53195
396450573.16463286,1625.0,165134332013.6244
397059025.02023333,1626.0,165531714384.91705
397705717.5650825,1627.0,165929743873.6511
398353259.90302604,1628.0,166328409857.41287
398978707.6205148,1629.0,166727717010.0644
399635597.6824969,1630.0,167127667031.19183
400264444.5723633,1631.0,167528258646.10556
400918785.25506216,1632.0,167929493979.2883
401551881.1104007,1633.0,168331402773.49835
402265707.30970854,1634.0,168733978655.28754
402886056.2686308,1635.0,169137190182.31134
403536997.778952,1636.0,169541037354.56976
404157346.73787427,1637.0,169945526120.61447
404820185.35151726,1638.0,170350687497.8934
405502569.2063318,1639.0,170756518937.02728
406160309.0614083,1640.0,171162998343.39563
406798503.6753133,1641.0,171570102772.58493
407410354.7032915,1642.0,171977836898.45718
408057897.041235,1643.0,172386218566.6674
408705439.3791786,1644.0,172795218459.3538
409294345.9936076,1645.0,173204814056.99936
409896849.29754716,1646.0,173615032128.0866
410539292.8769242,1647.0,174025899865.99454
411196182.9389063,1648.0,174437409622.5853
411823330.24258393,1649.0,174849545676.6866
412448777.9600727,1650.0,175262334796.781
413129462.2286984,1651.0,175675771034.31677
413743012.84286535,1652.0,176089825071.4322
414365061.38797647,1653.0,176504514753.78223
415014303.3121088,1654.0,176919839231.5738
415634652.2710311,1655.0,177335811251.7033
416309387.98799586,1656.0,177752445685.54993
416959479.70522267,1657.0,178169733185.3896
417615519.97411036,1658.0,178587675025.91196
418268161.0706204,1659.0,179006276305.87558
418934398.85664105,1660.0,179425546373.00452
419605735.4012282,1661.0,179845471630.60925
420244779.8082276,1662.0,180266027859.58658
420867678.1464331,1663.0,180687227381.93637
421531366.5531705,1664.0,181109090167.79636
422194205.1668135,1665.0,181531601770.68393
422829000.6083408,1666.0,181954755392.25433
423478242.53247315,1667.0,182378555281.47305
424121535.9049446,1668.0,182803005262.409
424778425.9669267,1669.0,183228116807.26892
425444663.75294733,1670.0,183653922208.19046
426166138.0901049,1671.0,184080432512.4838
426854470.4965803,1672.0,184507621376.56302
427523257.6618842,1673.0,184935484551.46268
428203092.13741547,1674.0,185364014389.0449
428856583.0270199,1675.0,185793223211.30954
429561061.50228924,1676.0,186223098696.25677
430189908.39215565,1677.0,186653623423.12814
430859545.35055393,1678.0,187084796967.02707
431487542.44732594,1679.0,187516619327.95358
432157179.4057242,1680.0,187949101553.21793
432807271.12295103,1681.0,188382244492.61316
433478607.66753817,1682.0,188816054094.69098
434140596.48808676,1683.0,189250519737.0377
434790688.20531356,1684.0,189685637595.58435
435445028.8880124,1685.0,190121399172.40002
436078124.7433509,1686.0,190557826562.1052
436776654.6669593,1687.0,190994941859.32028
437453939.7632073,1688.0,191432721269.83865
438104881.2735285,1689.0,191871149922.28116
438752423.6114721,1690.0,192310229941.13052
439407614.0872653,1691.0,192749951128.86963
440034761.39094293,1692.0,193190319858.9467
440702698.7631524,1693.0,193631346753.77536
441351090.8941904,1694.0,194073052208.38992
442059818.33493173,1695.0,194515460441.89355
442756648.6723513,1696.0,194958567205.3208
443456878.1821485,1697.0,195402355502.80978
444119716.7957915,1698.0,195846819385.8088
444808049.20226693,1699.0,196291971176.31778
445495531.81564796,1700.0,196737806625.3712
446175366.29117924,1701.0,197184347402.69296
446906188.3523754,1702.0,197631607529.86917
447614066.00002235,1703.0,198079560238.41733
448291351.0962704,1704.0,198528187257.7859
448962687.6408575,1705.0,198977519180.52628
449701157.83990335,1706.0,199427558131.12122
450376743.3499626,1707.0,199878284139.43298
451075273.27357095,1708.0,200329695930.77194
451748309.40434694,1709.0,200781762912.5867
452385654.2251575,1710.0,201234498256.6702
453085033.9418603,1711.0,201687940628.60825
453799709.9342626,1712.0,202142078981.09064
454476995.0305106,1713.0,202596915438.6001
455195919.98838496,1714.0,203052457649.27444
455888501.3603324,1715.0,203508699239.6655
456594679.42179054,1716.0,203965616840.46317
457240522.17354524,1717.0,204423183258.28842
457892313.47696084,1718.0,204881436308.93396
458613787.8141184,1719.0,205340405310.26154
459324214.8410486,1720.0,205800066043.16797
459997250.9718246,1721.0,206260413833.79123
460698330.2747162,1722.0,206721456755.16574
461387512.474286,1723.0,207183186309.36053
462071595.91528934,1724.0,207645612268.9962
462780323.3560307,1725.0,208108752054.83115
463499248.31390506,1726.0,208572589945.69318
464176533.4101531,1727.0,209037125091.78918
464893758.7818386,1728.0,209502353244.1537
465562545.9471425,1729.0,209968263355.47644
466257676.6983732,1730.0,210434866048.17114
466947708.6910375,1731.0,210902143051.68628
467606298.3392084,1732.0,211370089267.26324
468286132.8147397,1733.0,211838714892.4192
468965117.4971766,1734.0,212308030124.67126
469665347.0069738,1735.0,212778054509.26062
470383422.1717537,1736.0,213248782097.63562
471071754.5782291,1737.0,213720201842.48602
471767735.1225543,1738.0,214192338387.81155
472505355.52850574,1739.0,214665198107.06042
473214082.9692471,1740.0,215138764004.37076
473917711.65142196,1741.0,215613024607.53577
474603494.67861414,1742.0,216087970993.72797
475289277.7058063,1743.0,216563624832.67126
476018400.1808136,1744.0,217040009068.77924
476750072.03510416,1745.0,217517104581.7072
477440953.8208628,1746.0,217994873555.6625
478096994.0897505,1747.0,218473319389.8175
478794674.2202645,1748.0,218952439109.8964
479444765.9374913,1749.0,219432264158.24362
480205330.7569919,1750.0,219912827676.78992
480921706.33558303,1751.0,220394102472.15622
481627884.39704114,1752.0,220876088119.446
482343410.1825378,1753.0,221358794391.27988
483069133.48516744,1754.0,221842212364.8303
483766813.6156814,1755.0,222326318245.89066
484444948.50502384,1756.0,222811134129.0814
485186817.8764473,1757.0,223296678709.8506
485902343.661944,1758.0,223782951563.3017
486643363.24027306,1759.0,224269950140.05542
487353790.2672033,1760.0,224757650645.90515
488047221.4322452,1761.0,225246039059.2648
488729605.2870597,1762.0,225735128551.92734
489449380.0380285,1763.0,226224944192.78906
490181901.6854134,1764.0,226715486406.74652
490902526.2294766,1765.0,227206724601.2483
491573862.7740637,1766.0,227698656226.9151
492289388.55956036,1767.0,228191312301.1949
493022760.00003976,1768.0,228684708545.25992
493769728.13002974,1769.0,229178837735.8689
494488653.0879041,1770.0,229673667155.98767
495170187.1496242,1771.0,230169199354.9955
495894210.866065,1772.0,230665435607.5821
496578294.30706835,1773.0,231162356793.40277
497264077.3342605,1774.0,231659976509.14703
497975354.15428513,1775.0,232158324497.5732
498720622.6980863,1776.0,232657396934.6124
499424251.3802612,1777.0,233157181073.36813
500144026.13122994,1778.0,233657701132.94363
500896093.0197864,1779.0,234158960512.5113
501622666.11551046,1780.0,234660936692.55408
502329693.970063,1781.0,235163608853.14117
503014627.20416075,1782.0,235666988041.58282
503743749.67916805,1783.0,236171083605.6031
504447378.3613429,1784.0,236675892570.92612
505170552.2846893,1785.0,237181403040.44858
505850386.7602206,1786.0,237687595044.03275
506533620.4081295,1787.0,238194477929.40268
507232150.3317379,1788.0,238702072091.59265
507956174.0481787,1789.0,239210374981.22336
508649605.2132206,1790.0,239719389997.46716
509380427.27441674,1791.0,240229121814.18613
510083206.1634972,1792.0,240739544087.79428
510761341.05283964,1793.0,241250647470.56763
511445424.49384296,1794.0,241762467228.91956
512194092.2100218,1795.0,242275016959.53958
512905369.0300464,1796.0,242788295812.6346
513652337.1600364,1797.0,243302286792.34277
514329622.2562844,1798.0,243816966529.35394
515029851.76608163,1799.0,244332341822.0129
515720733.5518403,1800.0,244848437314.3194
516470251.06111354,1801.0,245365274251.10074
517203622.50159293,1802.0,245882815666.35736
517879208.0116522,1803.0,246401042014.84808
518573488.9697885,1804.0,246919969867.53824
519282216.41052985,1805.0,247439599224.42783
519976497.3686662,1806.0,247959930085.51688
520685224.80940753,1807.0,248480975197.70178
521404999.5603763,1808.0,249002746458.08585
522137521.2077612,1809.0,249525219647.5659
522808857.75234836,1810.0,250048376495.5904
523504838.29667354,1811.0,250572251418.7797
524245008.0819082,1812.0,251096857164.03018
524966482.4190658,1813.0,251622204778.6521
525728746.82475525,1814.0,252148289588.78342
526440873.43787426,1815.0,252675088225.11404
527156399.2233709,1816.0,253202607061.0922
527881272.73290616,1817.0,253730829525.7525
528563656.5877207,1818.0,254259753919.5088
529285130.92487824,1819.0,254789407010.84354
530021051.7446408,1820.0,255319809194.79102
530783316.1503303,1821.0,255850935827.3515
531469948.9706169,1822.0,256382753341.69772
532165079.7218476,1823.0,256915271935.34683
532872107.5764001,1824.0,257448502230.71252
533588483.1549912,1825.0,257982484592.96677
534376241.35351306,1826.0,258517216897.62683
535088367.96663207,1827.0,259052663878.2793
535805593.3383176,1828.0,259588824685.13107
536516020.3652478,1829.0,260125694219.42358
537223048.2198004,1830.0,260663260159.15698
537908831.2469926,1831.0,261201525053.71054
538620957.8601116,1832.0,261740527143.7735
539383222.2658011,1833.0,262280275352.17334
540113194.5339028,1834.0,262820748858.97928
540833819.077966,1835.0,263361947664.19128
541563791.3460677,1836.0,263903893437.5333
542327755.3379459,1837.0,264446571732.52267
543028834.6408376,1838.0,264989962579.02173
543752858.3572783,1839.0,265534077874.1338
544477731.8668135,1840.0,266078903596.27277
545173712.4111387,1841.0,266624457591.09366
545934277.2306392,1842.0,267170745807.14813
546642154.8782861,1843.0,267717724480.0918
547315191.009062,1844.0,268265403807.4418
548043463.690975,1845.0,268813804184.23242
548757289.8902828,1846.0,269362931134.11877
549496609.882423,1847.0,269912778708.5492
550198538.978409,1848.0,270463340109.17892
550924262.2810386,1849.0,271014643804.07663
551683127.5143504,1850.0,271566704239.7249
552437743.7821901,1851.0,272119520991.2272
553195759.2224075,1852.0,272673094058.58353
553950375.4902471,1853.0,273227413669.1733
554688845.689293,1854.0,273782469200.58286
555422217.1297724,1855.0,274338236433.70895
556112249.1224366,1856.0,274894694123.72424
556803130.9081953,1857.0,275451840571.0426
557489763.7284819,1858.0,276009697870.2844
558224834.7551501,1859.0,276568288116.0702
558955656.8163462,1860.0,277127618106.7446
559704324.532525,1861.0,277687715885.47986
560491232.9379524,1862.0,278248592074.6896
561261145.4814916,1863.0,278810205459.4087
561965623.9567609,1864.0,279372530120.9478
562683699.1215408,1865.0,279935586454.34125
563428967.665342,1866.0,280499386356.6923
564170837.0367655,1867.0,281063932802.2768
564922054.1322275,1868.0,281629218992.75
565650326.8141404,1869.0,282195223683.2845
566359054.2548817,1870.0,282761957496.294
567108571.764155,1871.0,283329443376.1921
567863188.0319947,1872.0,283897681747.87524
568613555.3343624,1873.0,284466680259.4814
569383467.8779016,1874.0,285036438911.0105
570133835.1802692,1875.0,285606910538.9458
570809420.6903285,1876.0,286178066250.3221
571502002.062276,1877.0,286749945560.51825
572256618.3301157,1878.0,287322561641.32733
572975543.28799,1879.0,287895897071.9908
573695318.0389587,1880.0,288469964599.4051
574439736.7896655,1881.0,289044765073.36334
575161211.1268231,1882.0,289620310815.8654
575930273.8772678,1883.0,290196620947.25586
576689988.903674,1884.0,290773691643.4658
577451403.5162691,1885.0,291351496560.90936
578158431.3708216,1886.0,291930014879.65564
578878206.1217903,1887.0,292509249573.9805
579591182.5280037,1888.0,293089229961.7458
580369593.0024871,1889.0,293669957742.5376
581085968.5810782,1890.0,294251411246.632
581821039.6077464,1891.0,294833615542.92535
582587552.9789078,1892.0,295416555335.1419
583292031.4541771,1893.0,296000226374.31616
584050046.8943945,1894.0,296584618038.0345
584733280.5423034,1895.0,297169715879.8143
585462403.0173107,1896.0,297755544118.7587
586194074.8716012,1897.0,298342087033.69556
586891755.0021152,1898.0,298929345474.4179
587625126.4425946,1899.0,299517346634.3048
588377193.3311511,1900.0,300106116007.14905
589161552.3572954,1901.0,300695620026.1234
589846485.5913931,1902.0,301285805154.26294
590523770.6876411,1903.0,301876703258.80865
591272438.4038199,1904.0,302468339833.5534
592000711.0857328,1905.0,303060703406.29047
592726434.3883624,1906.0,303653782079.91644
593430912.8636317,1907.0,304247588176.4313
594181280.1659994,1908.0,304842133592.93823
594909552.8479123,1909.0,305437416204.9546
595655671.1848079,1910.0,306033451308.75604
596414536.4181197,1911.0,306630228281.92896
597139409.9276549,1912.0,307227733102.8872
597870231.988851,1913.0,307825978518.5272
598620599.2912186,1914.0,308424961554.5732
599345472.8007538,1915.0,309024680511.4389
600092440.9307438,1916.0,309625131140.15894
600808816.5093349,1917.0,310226305792.5954
601540488.3636254,1918.0,310828228687.8515
602305302.1485981,1919.0,311430884529.65155
603006381.4514897,1920.0,312034261845.78876
603748250.8229132,1921.0,312638393778.1938
604515613.9871691,1922.0,313243280751.76324
605258333.151687,1923.0,313848938062.77277
606056288.8673419,1924.0,314455368260.6016
606804106.7904263,1925.0,315062556898.7673
607573169.540871,1926.0,315670496754.0284
608306540.9813504,1927.0,316279197174.109
609094299.1798723,1928.0,316888685352.3881
609882057.3783941,1929.0,317498941318.7281
610629875.3014785,1930.0,318109932780.9912
611353049.2248249,1931.0,318721655915.10864
612093219.0100596,1932.0,319334120918.59753
612836787.967672,1933.0,319947342237.9404
613605850.7181168,1934.0,320561313924.5857
614337522.5724072,1935.0,321176020257.3611
615075142.9783586,1936.0,321791463785.6459
615811913.5912156,1937.0,322407634736.81946
616529988.7559955,1938.0,323024546282.67487
617293102.9547794,1939.0,323642229015.7634
618072363.2223572,1940.0,324260691434.0161
618852473.2830293,1941.0,324879918666.0538
619601990.7923026,1942.0,325499892866.22144
620346409.5430094,1943.0,326120615309.20874
621098476.4315659,1944.0,326742104690.46375
621880286.0784268,1945.0,327364357610.8141
622625554.622228,1946.0,327987365997.22534
623391218.2002951,1947.0,328611133673.7665
624144134.881946,1948.0,329235651717.61
624891952.8050303,1949.0,329860910781.0318
625626174.0386041,1950.0,330486940606.7902
626433477.4782976,1951.0,331113759040.5403
627203390.0218368,1952.0,331741332515.4547
627943559.8070714,1953.0,332369661881.32666
628715171.9367994,1954.0,332998756910.7767
629474886.9632056,1955.0,333628604432.0118
630220155.5070068,1956.0,334259212093.16986
630995166.8091124,1957.0,334890565872.6648
631712392.1807979,1958.0,335522674693.32416
632505249.1378863,1959.0,336155550452.2512
633246268.7162154,1960.0,336789186775.9978
634026378.7768875,1961.0,337423585364.15
634770797.5275943,1962.0,338058734744.50116
635527963.1747173,1963.0,338694675282.2232
636353112.2693934,1964.0,339331402728.3507
637101779.9855722,1965.0,339968857597.367
637807958.0470303,1966.0,340607031391.3412
638539629.9013208,1967.0,341245935157.58344
639267902.5832337,1968.0,341885582917.6799
640027617.6096399,1969.0,342526003564.5957
640813676.221973,1970.0,343167214519.0893
641608232.7652501,1971.0,343809192836.7472
642348402.5504848,1972.0,344451905375.6386
643076675.2323977,1973.0,345095361058.5911
643834690.672615,1974.0,345739605349.5353
644653891.2156303,1975.0,346384638248.471
645411906.6558477,1976.0,347030455081.5363
646221759.4748243,1977.0,347677060097.6967
646988272.8459858,1978.0,348324443949.22815
647779430.2168853,1979.0,348972609610.40643
648551892.1397078,1980.0,349621552832.2661
649334551.5796632,1981.0,350271279138.4623
650118060.8127129,1982.0,350921791078.37427
650905819.0112348,1983.0,351573075905.1056
651663834.4514521,1984.0,352225140841.8976
652466039.1325791,1985.0,352878009258.06036
653270793.1929892,1986.0,353531650561.04254
654011812.7713183,1987.0,354186041806.43054
654770678.0046301,1988.0,354841187243.1898
655520195.5139034,1989.0,355497094519.45825
656294357.0229146,1990.0,356153784455.1666
657085514.3938142,1991.0,356811219659.41876
657784894.110517,1992.0,357469398432.62854
658572652.3090389,1993.0,358128331397.2096
659293276.8531021,1994.0,358788018128.2654
660080185.2585295,1995.0,359448484119.58875
660851797.3882575,1996.0,360109727246.69696
661634456.8282129,1997.0,360771766205.0381
662443459.8540951,1998.0,361434572951.44006
663170032.9498192,1999.0,362098132614.5237
663949293.217397,2000.0,362762473237.46106
664731952.6573523,2001.0,363427573575.42487
665468723.2702093,2002.0,364093429379.4496
666242884.7792206,2003.0,364760059769.8799
667017896.0813262,2004.0,365427441377.40564
667745318.9701447,2005.0,366095581000.3716
668533926.961761,2006.0,366764485862.01904
669275796.3331845,2007.0,367434154687.6584
670061854.9455175,2008.0,368104615520.46173
670859810.6611724,2009.0,368775875583.67035
671660315.7561104,2010.0,369447922555.2844
672433627.4720273,2011.0,370120720743.99396
673162749.9470346,2012.0,370794262926.5577
673921615.1803464,2013.0,371468575871.458
674704274.6203017,2014.0,372143665952.1432
675475886.7500297,2015.0,372819525095.5788
676242400.1211911,2016.0,373496146928.31665
677001265.3545029,2017.0,374173555669.4599
677816216.932046,2018.0,374851750044.319
678572532.7860746,2019.0,375530707108.4803
679341595.5365194,2020.0,376210431535.80585
680107259.1145865,2021.0,376890938622.57135
680906914.4164301,2022.0,377572226669.1906
681669178.8221196,2023.0,378254276130.4225
682429743.6416202,2024.0,378937054714.12933
683127423.7721342,2025.0,379620560720.72504
683884589.4192572,2026.0,380304841313.7263
684676596.5832511,2027.0,380989904141.271
685449058.5060736,2028.0,381675743254.80743
686229168.5667458,2029.0,382362338684.1979
686961690.2141308,2030.0,383049672583.78735
687706108.9648376,2031.0,383737748352.7483
688445428.9569778,2032.0,384426569390.253
689196646.0524399,2033.0,385116129747.7498
689924068.9412584,2034.0,385806443446.8249
690703329.2088362,2035.0,386497535131.47784
691480040.0971307,2036.0,387189402252.32947
692254201.6061419,2037.0,387882034611.8626
693010517.4601705,2038.0,388575444107.1806
693808473.1758254,2039.0,389269663455.31757
694630223.0981238,2040.0,389964662913.5152
695368693.2971697,2041.0,390660407640.25665
696120760.1857262,2042.0,391356909957.54175
696883874.38451,2043.0,392054164341.7154
697624893.9628391,2044.0,392752184814.3637
698416051.3337387,2045.0,393450984122.38306
699182564.7049001,2046.0,394150535072.3944
699919335.3177571,2047.0,394850838089.2943
700686698.4820131,2048.0,395551907619.56537
701452362.0600802,2049.0,396253744937.8972
702222274.6036193,2050.0,396956346220.22095
702980290.0438367,2051.0,397659705517.98486
703738305.4840541,2052.0,398363841101.74054
704532862.0273312,2053.0,399068756370.66034
705297675.8123039,2054.0,399774433903.98584
706057390.8387101,2055.0,400480874126.6136
706823054.4167771,2056.0,401188070665.09534
707570022.5467671,2057.0,401895998450.53485
708285548.3322638,2058.0,402604651109.4839
709019769.5658376,2059.0,403314069007.11444
709816025.6953037,2060.0,404024266589.9091
710579139.8940876,2061.0,404735217089.38544
711321859.0586054,2062.0,405446935801.81915
712115565.8087882,2063.0,406159428675.76184
712870182.0766279,2064.0,406872660019.90356
713592506.2068799,2065.0,407586626435.07196
714340324.1299642,2066.0,408301358938.715
715124683.1561085,2067.0,409016849457.7983
715856355.010399,2068.0,409733093743.35626
716632216.105599,2069.0,410450115164.6991
717410626.5800824,2070.0,411167885253.7581
718129551.5379567,2071.0,411886404010.5333
718907962.0124401,2072.0,412605707551.2312
719699119.3833396,2073.0,413325789077.507
720463933.1683123,2074.0,414046623095.56793
721204102.953547,2075.0,414768213429.4829
721976564.8763695,2076.0,415490570276.76904
722737129.69587,2077.0,416213682165.21954
723486647.2051433,2078.0,416937516802.69684
724182627.7494684,2079.0,417662072489.61475
724928746.086364,2080.0,418387367071.62823
725660417.9406545,2081.0,419113401823.427
726409085.6568333,2082.0,419840179294.39026
727145856.2696903,2083.0,420567731351.7591
727958258.4679501,2084.0,421296058845.32654
728696728.666996,2085.0,422025139680.4722
729464941.6243464,2086.0,422754976831.4719
730209360.3750532,2087.0,423485559251.01544
730955478.7119488,2088.0,424216886939.1027
731699897.4626555,2089.0,424948960320.6304
732446865.5926455,2090.0,425681797666.1499
733227825.4464121,2091.0,426415395151.5924
733967145.4385524,2092.0,427149746828.4062
734736208.1889971,2093.0,427884853971.2809
735478077.5604206,2094.0,428620708932.0787
736231844.0351659,2095.0,429357317234.45465
736984760.7168168,2096.0,430094673354.7537
737727479.8813347,2097.0,430832785790.9068
738497392.4248738,2098.0,431571666864.9138
739264755.5891298,2099.0,432311316151.8782
740033818.3395746,2100.0,433051725153.86896
740784185.6419423,2101.0,433792886222.7483
741537952.1166875,2102.0,434534808281.3436
742306165.0740379,2103.0,435277509175.31
743095622.8587486,2104.0,436020989754.4405
743865535.4022877,2105.0,436765226649.42505
744608254.5668056,2106.0,437510235156.5393
745408759.6617436,2107.0,438256008477.43854
746137882.1367509,2108.0,439002536414.60565
746917992.1974231,2109.0,439749843187.1438
747695552.878812,2110.0,440497932619.1219
748483311.0773338,2111.0,441246784740.4022
749220931.4832852,2112.0,441996360885.399
749931358.5102154,2113.0,442746664028.388
750674927.4678278,2114.0,443497732410.05853
751461835.8732553,2115.0,444249584725.85864
752242795.7270218,2116.0,445002199306.06445
752986364.6846342,2117.0,445755553206.26245
753721435.7113024,2118.0,446509665121.90063
754502395.565069,2119.0,447264566495.32355
755300351.2807238,2120.0,448020241605.3589
756049868.7899971,2121.0,448776673031.2483
756812982.988781,2122.0,449533879893.3363
757600741.1873028,2123.0,450291866440.5885
758372353.3170308,2124.0,451050610153.4878
759115072.4815487,2125.0,451810102534.1033
759869688.7493883,2126.0,452570341457.9522
760608158.9484342,2127.0,453331322251.17255
761353427.4922354,2128.0,454093060634.9365
762123340.0357746,2129.0,454855562557.79584
762880505.6828976,2130.0,455618827169.9574
763648718.640248,2131.0,456382831951.9042
764360845.253367,2132.0,457147584551.77405
765144354.4864167,2133.0,457913092192.80835
765870927.5821408,2134.0,458679330231.00726
766605148.8157146,2135.0,459446315662.2327
767365713.6352152,2136.0,460214065907.24316
768134776.3856599,2137.0,460982562695.48706
768858800.1021007,2138.0,461751781382.96466
769578574.8530694,2139.0,462521760210.3652
770379079.9480075,2140.0,463292526371.0677
771153241.4570187,2141.0,464064041199.4864
771876415.3803651,2142.0,464836298322.17303
772637829.9929602,2143.0,465609300713.4035
773366952.4679675,2144.0,466383039450.3503
774110521.4255799,2145.0,467157544700.6682
774899979.2102906,2146.0,467932815614.5642
775641848.581714,2147.0,468708803753.8319
776334429.9536616,2148.0,469485521015.5746
777100093.5317286,2149.0,470262976747.5163
777811370.3517532,2150.0,471041151829.31244
778538793.2405717,2151.0,471820070480.0662
779298508.2669779,2152.0,472599723776.95013
780008085.5008137,2153.0,473380129990.5157
780804341.6302798,2154.0,474161333734.9003
781603147.139029,2155.0,474943322688.10425
782374759.268757,2156.0,475726062858.4036
783105581.3299531,2157.0,476509537674.8331
783844051.528999,2158.0,477293754785.5306
784590169.8658946,2159.0,478078717589.6684
785335438.4096957,2160.0,478864438834.14294
786107050.5394237,2161.0,479650929991.1611
786875263.4967741,2162.0,480438173639.9643
787612034.1096311,2163.0,481226179128.2766
788398942.5150585,2164.0,482014937108.3741
789117017.6798384,2165.0,482804429734.6016
789868234.7753005,2166.0,483594682500.75214
790637297.5257453,2167.0,484385705179.4462
791408059.8623788,2168.0,485177495646.2011
792172873.6473515,2169.0,485970068347.4994
792972528.9491951,2170.0,486763422858.4445
793736492.9410734,2171.0,487557541333.38153
794500456.9329517,2172.0,488352436094.3103
795289064.9245679,2173.0,489148101617.5757
796041981.6062188,2174.0,489944528130.5571
796811044.3566636,2175.0,490741727530.3579
797587755.244958,2176.0,491539697267.5988
798351719.2368363,2177.0,492338436917.38324
799127580.3320364,2178.0,493137914187.5736
799826960.0487392,2179.0,493938118880.65283
800582426.1096734,2180.0,494739070966.7586
801321746.1018137,2181.0,495540756849.20135
802050018.7837266,2182.0,496343200322.1878
802836927.189154,2183.0,497146427729.30383
803617887.0429206,2184.0,497950420375.1014
804367404.5521939,2185.0,498755154465.37384
805100775.9926733,2186.0,499560598557.7767
805787408.8129599,2187.0,500366757751.0684
806530977.7705723,2188.0,501173656689.2489
807266898.5903349,2189.0,501981292822.9388
808005368.7893808,2190.0,502789655954.6209
808720894.5748775,2191.0,503598757556.5021
809482309.1874726,2192.0,504408599753.065
810202083.9384413,2193.0,505219191042.24066
810980494.4129246,2194.0,506030540346.85657
811718114.818876,2195.0,506842634495.11975
812470181.7074325,2196.0,507655490057.9955
813240944.0440661,2197.0,508469104911.0011
813988761.9671504,2198.0,509283461633.3781
814724682.786913,2199.0,510098544928.8509
815441908.1585985,2200.0,510914343750.10913
816155734.3579063,2201.0,511730889539.4974
816935844.4185785,2202.0,512548201417.3602
817687911.307135,2203.0,513366270035.97363
818449325.9197301,2204.0,514185100918.99274
819212440.118514,2205.0,515004683444.00385
819952609.9037486,2206.0,515824995941.2831
820672384.6547173,2207.0,516646040960.2097
821417653.1985185,2208.0,517467834646.85254
822169720.087075,2209.0,518290374451.8322
822909889.8723097,2210.0,519113637430.7352
823616067.9337678,2211.0,519937611686.4583
824332443.5123589,2212.0,520762321013.20807
825086209.9871042,2213.0,521587785806.01874
825843375.6342272,2214.0,522413992893.09735
826570798.5230457,2215.0,523240934201.40955
827311818.1013747,2216.0,524068605057.0933
828029893.2661546,2217.0,524897002485.8728
828764964.2928228,2218.0,525726143908.5065
829517880.9744737,2219.0,526556034848.6494
830263999.3113693,2220.0,527386672756.9223
831011817.2344537,2221.0,528218066981.04926
831776631.0194263,2222.0,529050199675.37524
832488757.6325454,2223.0,529883058942.79694
833229777.2108744,2224.0,530716651581.6591
833955500.513504,2225.0,531550973767.8929
834688871.9539834,2226.0,532386050145.4979
835463883.2560891,2227.0,533221888362.6121
836212550.9722679,2228.0,534058484170.26996
836979064.3434293,2229.0,534895830770.1267
837714135.3700975,2230.0,535733896294.94135
838416914.2591779,2231.0,536572711762.1618
839214020.1817384,2232.0,537412279296.2708
839921048.0362909,2233.0,538252558107.1998
