Day/ Year,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,Unnamed: 48
90.0,48.99342798113588,52.0831036195859,42.2623489116555,29.79330079933939,31.338138618564393,43.696841172364444,41.489930002043,55.945198167648414,56.49692596022877,59.14521936461449,35.53126984217513,36.85541654436798,56.49692596022877,42.59338558720372,32.8829764377894,52.0831036195859,52.0831036195859,61.57282165196807,27.91742630456617,26.482934043857234,41.71062111907514,33.43470423036976,67.09009957777165,30.234683033403673,32.8829764377894,42.81407670423586,37.40714433694834,30.234683033403673,32.220903086692964,44.91064231604123,37.51748989546442,50.20722912481268,49.98653800778053,79.4488021315717,37.848526571012634,34.538159815530484,31.558829735596543,15.889760426314341,52.96586808771447,39.61405550726978,53.73828699732697,53.73828699732697,43.231073613533994
91.0,48.11066351300732,53.29690476326268,47.448590161910886,31.11744750153225,32.110557528176905,43.696841172364444,41.489930002043,52.96586808771447,58.26245489648591,59.14521936461449,35.53126984217513,36.85541654436798,47.669281278943025,41.26923888501086,32.220903086692964,53.84863255584305,59.14521936461449,76.91085428570206,27.91742630456617,29.131227448242957,42.59338558720372,30.89675638450011,75.25567090796098,29.462264123791176,33.54504978888583,42.152003353139435,44.358914523460875,29.462264123791176,31.338138618564393,43.47615005533229,37.51748989546442,48.22100907152338,48.22100907152338,48.00031795449124,37.848526571012634,46.23478901823409,31.779520852628682,15.669069309282197,59.917638274226995,38.28990880507693,52.41414029513411,52.41414029513411,43.47702566203798
92.0,48.99342798113588,52.0831036195859,51.86241250255375,28.46915409714653,29.131227448242957,43.696841172364444,42.2623489116555,51.42103026848947,55.614161492100195,80.55225771673243,39.06232771468942,36.85541654436798,41.489930002043,39.945092182818,32.8829764377894,49.43481021520017,55.614161492100195,101.07653160072178,31.779520852628682,27.807080746050097,40.82785665094657,29.572609682307245,69.51770186512525,30.234683033403673,34.207123139982265,41.489930002043,30.234683033403673,28.68984521417867,32.220903086692964,38.841636597657285,36.85541654436798,47.338244603394806,47.338244603394806,40.82785665094657,38.62094548062514,51.08999359294125,31.779520852628682,18.75874494773221,55.72450705061627,36.96576210288406,51.972758061069825,51.972758061069825,43.38640785711225
93.0,47.22789904487873,52.0831036195859,53.84863255584305,28.46915409714653,29.79330079933939,42.152003353139435,40.7175110924305,49.10377353965196,57.37969042835734,67.7521729288681,42.92442226275193,36.85541654436798,40.82785665094657,40.82785665094657,34.8691964910787,49.43481021520017,54.73139702397162,76.13843537608955,31.00710194301618,26.482934043857234,39.945092182818,29.131227448242957,62.2348950030645,33.32435867185369,34.8691964910787,42.152003353139435,29.462264123791176,29.462264123791176,30.56571970895189,40.82785665094657,36.85541654436798,46.45548013526624,53.84863255584305,48.552045747071595,38.62094548062514,51.42103026848947,31.558829735596543,18.538053830700065,77.57292763679848,37.73818101249656,50.64861135887696,50.64861135887696,43.24093749032917
94.0,45.462370108621585,53.29690476326268,55.83485260913234,29.131227448242957,29.131227448242957,42.152003353139435,45.0209878745573,49.10377353965196,59.14521936461449,61.79351276900022,39.06232771468942,36.85541654436798,46.786516810814454,40.16578329985014,36.85541654436798,48.552045747071595,53.84863255584305,75.80739870054134,29.462264123791176,25.158787341664375,40.82785665094657,29.572609682307245,63.4486961467413,32.55193976224118,36.19334319327155,42.81407670423586,27.14500739495367,30.234683033403673,31.338138618564393,37.51748989546442,35.53126984217513,45.57271566713766,52.63483141216626,47.22789904487873,38.62094548062514,49.54515577371624,32.44159420372512,17.65528936257149,59.14521936461449,49.43481021520017,50.31757468332875,50.31757468332875,42.9491951041178
95.0,48.99342798113588,53.29690476326268,50.096883566296604,29.131227448242957,29.131227448242957,41.37958444352693,47.00720792784659,49.10377353965196,53.84863255584305,59.14521936461449,47.55893572042695,36.85541654436798,42.81407670423586,41.26923888501086,38.17956324656085,48.552045747071595,51.20033915145732,75.80739870054134,27.91742630456617,24.49671399056794,39.06232771468942,32.00021196966083,59.80729271571092,34.8691964910787,36.19334319327155,42.81407670423586,25.60016957572866,29.462264123791176,31.338138618564393,38.17956324656085,34.207123139982265,45.793406784169804,56.16588928468055,43.91753228939658,40.16578329985014,49.65550133223232,32.44159420372512,16.000105984830416,66.86940846073952,47.338244603394806,49.43481021520017,49.43481021520017,42.742698562794544
96.0,46.34513457675016,53.29690476326268,45.68306122565373,29.79330079933939,29.131227448242957,42.152003353139435,47.00720792784659,49.876192449264465,57.37969042835734,57.37969042835734,49.10377353965196,36.85541654436798,46.786516810814454,42.152003353139435,31.558829735596543,49.43481021520017,50.31757468332875,70.17977521622167,31.00710194301618,23.834640639471512,39.945092182818,31.338138618564393,59.80729271571092,36.4140343103037,38.17956324656085,43.47615005533229,25.60016957572866,29.462264123791176,32.220903086692964,38.17956324656085,32.220903086692964,45.241678991589446,50.64861135887696,42.37269447017158,40.16578329985014,47.00720792784659,32.220903086692964,18.096671596635776,59.58660159867878,45.68306122565373,50.31757468332875,50.31757468332875,42.30644868028913
97.0,46.34513457675016,42.7037311457198,43.91753228939658,33.10366755482155,29.131227448242957,46.124443459718016,50.97964803442518,52.96586808771447,54.73139702397162,56.49692596022877,55.945198167648414,36.85541654436798,41.489930002043,40.82785665094657,31.558829735596543,51.20033915145732,50.31757468332875,62.455586120096655,28.68984521417867,22.06911170321436,40.82785665094657,32.00021196966083,59.80729271571092,41.37958444352693,39.50370994875371,44.13822340642872,24.82775066611616,30.234683033403673,33.214013113337614,40.16578329985014,31.558829735596543,45.793406784169804,49.98653800778053,61.24178497641986,39.393364390237636,47.117553486362674,33.10366755482155,20.85531055953757,48.33135463003945,45.131333433073365,53.29690476326268,53.29690476326268,42.70500757874809
98.0,47.22789904487873,41.71062111907514,43.03476782126801,40.16578329985014,30.56571970895189,43.696841172364444,48.00031795449124,51.42103026848947,57.37969042835734,55.614161492100195,60.910748300871646,36.85541654436798,40.82785665094657,41.26923888501086,30.89675638450011,53.84863255584305,49.43481021520017,65.43491620003059,27.91742630456617,21.517383910634006,41.71062111907514,31.338138618564393,59.80729271571092,46.34513457675016,40.16578329985014,44.91064231604123,24.05533175650366,30.234683033403673,32.220903086692964,38.841636597657285,32.220903086692964,48.22100907152338,48.88308242261981,45.68306122565373,39.393364390237636,43.80718673088051,32.8829764377894,21.62772946915008,43.365804496816224,68.74528295551274,54.62105146545555,54.62105146545555,43.22401601394965
99.0,47.22789904487873,40.7175110924305,42.2623489116555,43.696841172364444,30.56571970895189,40.607165533914426,46.01409790120195,50.64861135887696,54.73139702397162,55.614161492100195,50.64861135887696,36.85541654436798,40.82785665094657,41.489930002043,31.558829735596543,52.96586808771447,49.43481021520017,58.81418268906627,26.37258848534116,20.413928325473286,40.82785665094657,33.76574090591798,99.31100266446464,45.35202455010552,43.47615005533229,49.54515577371624,25.60016957572866,32.55193976224118,31.338138618564393,37.51748989546442,33.54504978888583,49.65550133223232,47.669281278943025,60.138329391259134,39.393364390237636,42.81407670423586,33.87608646443405,22.06911170321436,51.53137582700554,51.972758061069825,51.53137582700554,51.53137582700554,43.93444489262752
100.0,48.11066351300732,40.7175110924305,39.945092182818,43.696841172364444,29.131227448242957,40.607165533914426,68.85562851402881,65.87629843409488,54.73139702397162,55.614161492100195,42.152003353139435,37.51748989546442,43.47615005533229,47.117553486362674,34.207123139982265,52.96586808771447,49.43481021520017,65.43491620003059,25.60016957572866,22.620839495794723,40.82785665094657,32.662285320757256,63.4486961467413,39.393364390237636,41.489930002043,54.95208814100376,25.60016957572866,34.09677758146619,31.338138618564393,36.85541654436798,36.19334319327155,49.10377353965196,55.28312481655198,55.50381593358412,39.393364390237636,44.91064231604123,32.8829764377894,23.17256728837508,51.86241250255375,58.92452824758235,53.29690476326268,53.29690476326268,44.40702304827312
101.0,48.99342798113588,39.72440106578585,40.7175110924305,41.04854776797872,30.56571970895189,40.607165533914426,53.95897811435912,61.90385832751629,56.49692596022877,54.73139702397162,42.92442226275193,37.51748989546442,47.669281278943025,48.552045747071595,37.51748989546442,53.84863255584305,52.0831036195859,59.696947157194856,27.91742630456617,23.834640639471512,40.82785665094657,38.28990880507693,58.59349157203414,33.32435867185369,38.17956324656085,54.95208814100376,24.05533175650366,34.09677758146619,37.07610766140013,34.207123139982265,42.152003353139435,48.44170018855553,49.98653800778053,48.00031795449124,39.393364390237636,42.59338558720372,32.220903086692964,24.938096224632233,45.131333433073365,73.49014197170382,52.8555225291984,52.8555225291984,44.00164763756664
102.0,49.876192449264465,38.841636597657285,40.7175110924305,38.400254363592985,32.110557528176905,42.152003353139435,51.972758061069825,55.945198167648414,54.73139702397162,53.84863255584305,42.92442226275193,37.51748989546442,45.0209878745573,45.462370108621585,40.82785665094657,52.0831036195859,56.49692596022877,57.04865375280913,27.91742630456617,23.17256728837508,44.358914523460875,39.393364390237636,55.17277925803591,35.641615400691194,35.53126984217513,58.81418268906627,22.51049393727865,34.09677758146619,38.06921768804477,34.207123139982265,36.19334319327155,48.44170018855553,50.64861135887696,46.676171252298374,39.393364390237636,41.489930002043,32.220903086692964,19.972546091409,46.45548013526624,60.248674949775214,51.53137582700554,51.53137582700554,43.471329294501814
103.0,75.25567090796098,39.72440106578585,39.945092182818,31.779520852628682,38.400254363592985,46.124443459718016,51.972758061069825,54.95208814100376,58.26245489648591,60.02798383274307,43.696841172364444,39.06232771468942,42.81407670423586,48.88308242261981,37.51748989546442,57.37969042835734,54.73139702397162,56.49692596022877,31.00710194301618,22.620839495794723,43.47615005533229,36.74507098585191,54.069323672875186,35.641615400691194,36.19334319327155,60.35902050829129,21.738075027666145,34.8691964910787,46.56582569378231,32.220903086692964,36.19334319327155,48.22100907152338,52.63483141216626,50.096883566296604,40.938202209462645,39.1726732732055,31.558829735596543,17.986326038119707,48.22100907152338,48.552045747071595,50.31757468332875,50.31757468332875,44.173099240115775
104.0,65.10387952448237,46.676171252298374,43.91753228939658,33.98643202295012,35.97265207623941,48.77273686410375,52.96586808771447,53.95897811435912,63.77973282228951,60.02798383274307,42.152003353139435,40.607165533914426,42.152003353139435,48.00031795449124,34.8691964910787,59.14521936461449,55.614161492100195,55.28312481655198,30.234683033403673,23.17256728837508,42.59338558720372,41.71062111907514,52.96586808771447,40.38647441688229,36.85541654436798,56.49692596022877,20.965656118053644,32.55193976224118,44.2485689649448,33.54504978888583,33.54504978888583,48.22100907152338,50.64861135887696,52.41414029513411,43.25545893830016,39.1726732732055,32.220903086692964,17.103561569991133,52.30379473661804,45.90375234268588,49.876192449264465,49.876192449264465,44.29892221575408
105.0,60.6900571838395,45.68306122565373,46.56582569378231,32.44159420372512,33.6553953474019,47.00720792784659,53.95897811435912,51.42103026848947,61.79351276900022,58.26245489648591,37.51748989546442,39.06232771468942,42.81407670423586,52.41414029513411,37.51748989546442,60.02798383274307,92.46957803646818,57.04865375280913,27.14500739495367,23.17256728837508,40.82785665094657,43.47615005533229,51.86241250255375,36.4140343103037,40.16578329985014,59.58660159867878,21.738075027666145,32.55193976224118,39.06232771468942,34.8691964910787,34.8691964910787,48.22100907152338,51.53137582700554,48.77273686410375,46.34513457675016,41.489930002043,39.50370994875371,16.772524894442913,64.77284284893416,45.90375234268588,57.60038154538949,57.60038154538949,45.75129734447354
106.0,61.79351276900022,43.696841172364444,56.827962635776984,33.10366755482155,40.16578329985014,52.30379473661804,53.95897811435912,52.96586808771447,60.910748300871646,59.14521936461449,34.8691964910787,36.85541654436798,40.82785665094657,56.827962635776984,37.51748989546442,60.910748300871646,64.77284284893416,57.71072710390556,27.14500739495367,24.49671399056794,39.945092182818,42.2623489116555,49.65550133223232,32.55193976224118,37.51748989546442,61.90385832751629,22.51049393727865,31.00710194301618,39.06232771468942,32.220903086692964,32.220903086692964,53.84863255584305,59.696947157194856,47.22789904487873,48.11066351300732,41.489930002043,43.365804496816224,17.324252687023275,81.10398550931279,43.14511337978408,52.41414029513411,52.41414029513411,45.6978094653332
107.0,65.10387952448237,43.696841172364444,53.84863255584305,31.779520852628682,37.51748989546442,65.10387952448237,56.93830819429306,52.96586808771447,59.14521936461449,60.910748300871646,34.8691964910787,37.51748989546442,40.82785665094657,56.49692596022877,40.16578329985014,58.26245489648591,79.4488021315717,60.35902050829129,28.68984521417867,33.10366755482155,40.82785665094657,39.06232771468942,49.65550133223232,32.55193976224118,34.8691964910787,58.04176377945378,24.05533175650366,32.55193976224118,44.2485689649448,32.220903086692964,32.220903086692964,53.18655920474662,55.945198167648414,48.99342798113588,48.11066351300732,41.820966677591215,33.32435867185369,20.413928325473286,63.007313912677006,40.38647441688229,49.43481021520017,49.43481021520017,45.723631948018834
108.0,70.62115745028596,42.7037311457198,68.41424627996453,33.10366755482155,35.20023316662691,54.069323672875186,53.95897811435912,57.9314182209377,59.14521936461449,64.77284284893416,36.19334319327155,36.85541654436798,44.13822340642872,70.29012077473776,36.19334319327155,59.14521936461449,63.77973282228951,61.90385832751629,27.91742630456617,31.779520852628682,40.82785665094657,36.74507098585191,49.65550133223232,33.32435867185369,36.19334319327155,59.58660159867878,24.82775066611616,31.00710194301618,41.04854776797872,31.558829735596543,34.8691964910787,51.75206694403768,54.179669231391266,47.7796268374591,48.11066351300732,41.26923888501086,34.75885093256262,24.49671399056794,86.73160899363245,40.82785665094657,50.31757468332875,50.31757468332875,46.54657272057504
109.0,74.04186976428417,42.7037311457198,62.89696835416093,35.75196095920727,32.110557528176905,50.53826580036089,91.58681356833961,52.193449178101964,60.02798383274307,69.7383929821574,42.92442226275193,36.85541654436798,46.786516810814454,54.4003603484234,36.19334319327155,56.49692596022877,58.26245489648591,59.696947157194856,31.779520852628682,31.11744750153225,50.53826580036089,34.427814257014404,52.96586808771447,34.8691964910787,38.841636597657285,64.99353396596631,24.82775066611616,31.779520852628682,41.04854776797872,30.234683033403673,36.19334319327155,50.86930247590911,50.64861135887696,45.68306122565373,47.7796268374591,43.03476782126801,33.6553953474019,29.131227448242957,83.09020556260208,44.2485689649448,52.41414029513411,52.41414029513411,47.51145481364579
110.0,62.89696835416093,41.71062111907514,53.84863255584305,37.51748989546442,32.8829764377894,47.00720792784659,71.83495859396275,51.42103026848947,63.77973282228951,68.74528295551274,52.193449178101964,39.06232771468942,42.81407670423586,55.28312481655198,36.85541654436798,62.78662279564487,60.02798383274307,59.14521936461449,30.234683033403673,29.131227448242957,47.889972395975164,35.31057872514298,49.65550133223232,35.641615400691194,37.51748989546442,54.95208814100376,22.51049393727865,32.55193976224118,42.04165779462337,30.234683033403673,39.06232771468942,52.30379473661804,50.31757468332875,52.41414029513411,47.55893572042695,43.58649561384837,34.97954204959476,27.36569851198581,94.34545253124139,48.88308242261981,50.31757468332875,50.31757468332875,47.02644759133098
111.0,59.58660159867878,43.696841172364444,54.8417425824877,36.634725427335844,32.8829764377894,46.124443459718016,65.87629843409488,50.64861135887696,59.14521936461449,68.74528295551274,42.92442226275193,42.152003353139435,48.552045747071595,51.20033915145732,38.17956324656085,60.02798383274307,60.910748300871646,58.81418268906627,28.68984521417867,25.158787341664375,46.124443459718016,40.276128858366214,50.758956917393036,36.4140343103037,37.51748989546442,54.95208814100376,22.51049393727865,34.09677758146619,41.04854776797872,31.558829735596543,37.51748989546442,52.63483141216626,50.31757468332875,67.7521729288681,49.876192449264465,49.54515577371624,34.31746869849834,26.37258848534116,102.84206053697893,52.96586808771447,52.8555225291984,52.8555225291984,47.70936982663456
112.0,57.37969042835734,46.676171252298374,52.8555225291984,40.16578329985014,30.56571970895189,47.889972395975164,75.03497979092884,50.64861135887696,62.78662279564487,70.73150300880202,51.42103026848947,39.06232771468942,45.0209878745573,47.669281278943025,39.50370994875371,66.75906290222345,69.7383929821574,56.49692596022877,27.91742630456617,24.49671399056794,48.77273686410375,35.089887608110836,56.276234843196626,39.393364390237636,34.207123139982265,59.58660159867878,22.51049393727865,32.55193976224118,38.06921768804477,31.558829735596543,34.207123139982265,51.75206694403768,49.98653800778053,67.09009957777165,55.17277925803591,51.310684709973394,34.09677758146619,27.696735187534028,74.48325199834848,66.31768066815917,48.99342798113588,48.99342798113588,48.15203391620681
113.0,56.276234843196626,44.68995119900909,69.51770186512525,35.75196095920727,30.56571970895189,46.124443459718016,89.37990239801817,50.64861135887696,67.7521729288681,72.8280686206074,53.95897811435912,39.83474662430193,42.81407670423586,50.31757468332875,38.841636597657285,68.74528295551274,61.79351276900022,60.02798383274307,31.00710194301618,23.17256728837508,50.53826580036089,36.52437986881977,79.55914769008777,51.86241250255375,38.841636597657285,60.35902050829129,21.738075027666145,31.779520852628682,82.09709553595744,33.54504978888583,38.28990880507693,50.86930247590911,49.43481021520017,58.59349157203414,62.78662279564487,53.29690476326268,33.6553953474019,26.15189736830902,65.54526175854666,60.248674949775214,57.82107266242163,57.82107266242163,51.13040112565166
114.0,55.17277925803591,43.696841172364444,64.00042393932166,34.8691964910787,31.338138618564393,47.889972395975164,90.48335798317889,50.64861135887696,61.79351276900022,68.74528295551274,49.10377353965196,42.92442226275193,43.47615005533229,57.04865375280913,36.19334319327155,62.78662279564487,66.75906290222345,62.78662279564487,37.40714433694834,24.49671399056794,48.77273686410375,39.945092182818,64.66249729041809,38.400254363592985,35.53126984217513,61.13143941790378,21.738075027666145,30.234683033403673,49.876192449264465,32.8829764377894,39.06232771468942,49.98653800778053,52.96586808771447,55.945198167648414,67.64182737035202,52.41414029513411,32.8829764377894,21.95876614469829,59.80729271571092,58.92452824758235,74.70394311538062,74.70394311538062,50.15333006734307
115.0,57.37969042835734,41.71062111907514,53.84863255584305,35.75196095920727,31.338138618564393,54.069323672875186,68.85562851402881,54.95208814100376,63.77973282228951,67.7521729288681,63.890078380805576,45.241678991589446,42.152003353139435,60.910748300871646,37.51748989546442,60.02798383274307,61.79351276900022,64.77284284893416,34.8691964910787,26.482934043857234,47.00720792784659,39.61405550726978,57.37969042835734,35.641615400691194,36.85541654436798,63.4486961467413,23.282912846891154,30.234683033403673,48.77273686410375,32.220903086692964,37.51748989546442,51.42103026848947,53.29690476326268,50.096883566296604,72.60737750357525,57.490035986873416,32.662285320757256,21.517383910634006,63.228005029709145,79.4488021315717,77.9039643123467,77.9039643123467,50.6104303129137
116.0,55.17277925803591,43.696841172364444,52.8555225291984,35.75196095920727,30.56571970895189,54.069323672875186,62.89696835416093,53.95897811435912,67.7521729288681,67.7521729288681,58.92452824758235,47.55893572042695,40.82785665094657,58.26245489648591,37.51748989546442,60.02798383274307,57.37969042835734,64.77284284893416,32.55193976224118,28.46915409714653,45.241678991589446,38.17956324656085,90.0419757491146,41.37958444352693,33.54504978888583,61.90385832751629,24.05533175650366,29.462264123791176,48.77273686410375,30.234683033403673,39.06232771468942,51.42103026848947,55.614161492100195,66.64871734370737,73.26945085467169,53.6279414388109,35.20023316662691,23.613949522439366,114.75938085671469,97.32478261117534,76.91085428570206,76.91085428570206,53.021993631931224
117.0,54.069323672875186,47.669281278943025,53.84863255584305,41.04854776797872,29.79330079933939,60.6900571838395,65.87629843409488,52.96586808771447,71.72461303544668,67.7521729288681,52.193449178101964,59.917638274226995,49.43481021520017,54.73139702397162,38.17956324656085,65.7659528755788,56.49692596022877,65.10387952448237,37.40714433694834,33.10366755482155,45.241678991589446,35.53126984217513,63.4486961467413,44.358914523460875,32.220903086692964,58.81418268906627,29.462264123791176,31.779520852628682,45.462370108621585,30.234683033403673,41.37958444352693,50.53826580036089,52.63483141216626,65.10387952448237,74.92463423241277,52.41414029513411,39.28301883172157,23.944986197987582,122.48356995283972,85.18677117440744,98.42823819633605,98.42823819633605,54.176213153277835
118.0,58.48314601351806,48.66239130558767,56.827962635776984,43.696841172364444,29.79330079933939,66.31768066815917,65.87629843409488,50.64861135887696,69.7383929821574,76.13843537608955,54.95208814100376,60.910748300871646,61.79351276900022,58.59349157203414,38.841636597657285,61.79351276900022,55.614161492100195,69.40735630660917,42.37269447017158,28.46915409714653,44.358914523460875,36.19334319327155,56.276234843196626,35.641615400691194,30.234683033403673,58.04176377945378,27.91742630456617,31.779520852628682,48.77273686410375,29.572609682307245,47.889972395975164,50.86930247590911,54.73139702397162,67.42113625331989,74.92463423241277,51.310684709973394,40.82785665094657,29.131227448242957,104.27655279768787,66.2073351096431,82.42813221150566,82.42813221150566,53.58061928511015
119.0,59.58660159867878,49.65550133223232,67.3107906948038,47.22789904487873,29.79330079933939,55.17277925803591,66.86940846073952,52.193449178101964,66.75906290222345,82.75916888705386,53.95897811435912,53.95897811435912,51.20033915145732,65.7659528755788,52.0831036195859,60.910748300871646,59.14521936461449,67.09009957777165,46.34513457675016,30.455374150435823,47.889972395975164,36.4140343103037,57.37969042835734,38.400254363592985,30.89675638450011,53.407250321778754,35.641615400691194,31.00710194301618,64.77284284893416,32.220903086692964,48.77273686410375,58.15210933796985,56.16588928468055,67.7521729288681,76.3591264931217,52.74517697068232,40.38647441688229,29.131227448242957,72.60737750357525,67.3107906948038,84.19366114776278,84.19366114776278,54.342853854050475
120.0,51.86241250255375,54.51070590693948,69.51770186512525,47.22789904487873,34.427814257014404,50.53826580036089,77.24189096125028,58.92452824758235,80.55225771673243,69.7383929821574,54.95208814100376,57.9314182209377,46.786516810814454,66.75906290222345,50.31757468332875,68.74528295551274,72.8280686206074,62.455586120096655,57.37969042835734,31.779520852628682,45.241678991589446,40.49681997539836,135.72503697476833,43.365804496816224,30.89675638450011,50.31757468332875,31.00710194301618,34.09677758146619,49.876192449264465,34.8691964910787,51.42103026848947,95.89029035046642,64.44180617338593,86.51091787660032,75.80739870054134,49.76584689074839,42.152003353139435,22.51049393727865,129.10430346380403,111.44901410123254,75.25567090796098,75.25567090796098,60.510094556347454
121.0,65.10387952448237,55.72450705061627,82.53847777002171,82.53847777002171,32.8829764377894,52.30379473661804,72.8280686206074,54.95208814100376,66.75906290222345,77.24189096125028,52.96586808771447,48.33135463003945,43.47615005533229,90.48335798317889,50.31757468332875,60.02798383274307,75.03497979092884,60.910748300871646,46.34513457675016,28.46915409714653,47.889972395975164,57.37969042835734,107.58691955317002,45.35202455010552,31.558829735596543,58.04176377945378,32.55193976224118,36.4140343103037,46.56582569378231,34.207123139982265,52.30379473661804,85.18677117440744,74.81428867389668,72.05564971099489,82.53847777002171,58.04176377945378,44.2485689649448,23.613949522439366,103.94551612213965,81.21433106782885,75.80739870054134,75.80739870054134,60.36189679594102
122.0,62.89696835416093,55.72450705061627,69.51770186512525,62.89696835416093,33.6553953474019,51.42103026848947,80.55225771673243,53.95897811435912,64.77284284893416,73.93152420576811,52.193449178101964,54.95208814100376,53.84863255584305,80.44191215821637,50.31757468332875,70.73150300880202,70.73150300880202,69.7383929821574,43.365804496816224,27.807080746050097,44.358914523460875,41.71062111907514,99.31100266446464,58.59349157203414,31.558829735596543,51.86241250255375,34.8691964910787,34.8691964910787,55.83485260913234,33.54504978888583,49.65550133223232,84.30400670627887,63.77973282228951,78.45569210492705,78.23500098789492,49.76584689074839,41.600275560559076,23.062221729859008,74.48325199834848,74.15221532280026,77.9039643123467,77.9039643123467,58.262124573554935
123.0,66.2073351096431,59.36591048164664,66.2073351096431,58.48314601351806,32.8829764377894,50.53826580036089,72.8280686206074,58.92452824758235,62.78662279564487,96.22132702601463,50.64861135887696,52.96586808771447,45.90375234268588,72.49703194505919,63.77973282228951,68.74528295551274,73.93152420576811,67.42113625331989,40.38647441688229,28.46915409714653,43.47615005533229,57.82107266242163,115.8628364418754,62.2348950030645,40.82785665094657,51.86241250255375,29.462264123791176,34.09677758146619,63.559041705257364,41.489930002043,48.77273686410375,72.8280686206074,80.11087548266812,81.435022184861,76.80050872718597,51.86241250255375,42.92442226275193,24.165677315019725,59.4762560401627,70.40046633325382,82.979860004086,82.979860004086,59.60519737669296
124.0,59.58660159867878,60.57971162532343,65.10387952448237,57.37969042835734,28.46915409714653,49.65550133223232,81.65571330189314,54.95208814100376,70.73150300880202,100.19376713259321,51.42103026848947,49.10377353965196,52.96586808771447,93.68337918014497,58.26245489648591,61.79351276900022,73.93152420576811,77.57292763679848,45.35202455010552,40.82785665094657,43.47615005533229,52.8555225291984,82.42813221150566,59.80729271571092,46.45548013526624,58.81418268906627,27.14500739495367,32.55193976224118,64.77284284893416,43.47615005533229,47.00720792784659,90.26266686614673,70.17977521622167,86.95230011066458,74.92463423241277,46.124443459718016,41.93131223610729,24.386368432051874,58.26245489648591,58.59349157203414,83.53158779666636,83.53158779666636,59.885871928283294
125.0,52.96586808771447,56.93830819429306,58.81418268906627,48.99342798113588,30.56571970895189,77.24189096125028,73.93152420576811,54.95208814100376,68.74528295551274,96.22132702601463,49.876192449264465,48.33135463003945,51.20033915145732,67.09009957777165,52.96586808771447,68.74528295551274,71.72461303544668,88.93852016395387,52.96586808771447,39.945092182818,40.82785665094657,44.80029675752515,73.82117864725205,59.80729271571092,48.00031795449124,55.72450705061627,31.00710194301618,36.4140343103037,66.09698955112702,50.31757468332875,45.241678991589446,88.82817460543782,63.117659471193086,89.82128463208247,74.92463423241277,43.03476782126801,45.462370108621585,28.579499655662598,63.4486961467413,49.65550133223232,92.57992359498427,92.57992359498427,59.5266073191612
126.0,55.17277925803591,63.117659471193086,50.096883566296604,47.22789904487873,35.20023316662691,59.58660159867878,91.58681356833961,56.93830819429306,69.7383929821574,91.25577689279139,52.193449178101964,46.786516810814454,52.0831036195859,76.13843537608955,52.0831036195859,60.910748300871646,87.61437346176102,77.24189096125028,46.34513457675016,48.77273686410375,41.71062111907514,42.59338558720372,72.3866863865431,61.02109385938771,47.22789904487873,63.4486961467413,29.462264123791176,34.09677758146619,77.57292763679848,48.77273686410375,41.37958444352693,90.15232130763069,63.4486961467413,87.72471902027709,73.93152420576811,51.53137582700554,40.82785665094657,27.47604407050188,62.67627723712879,44.579605640493014,104.27655279768787,104.27655279768787,60.182907883897464
127.0,57.37969042835734,68.41424627996453,50.096883566296604,46.34513457675016,33.6553953474019,60.6900571838395,94.89718032382177,63.890078380805576,73.93152420576811,80.55225771673243,52.96586808771447,46.786516810814454,50.31757468332875,70.84184856731811,49.43481021520017,65.7659528755788,83.97297003073065,87.17299122769674,55.17277925803591,50.53826580036089,43.47615005533229,39.06232771468942,68.30390072144846,62.2348950030645,43.47615005533229,70.84184856731811,32.55193976224118,34.09677758146619,55.83485260913234,42.152003353139435,44.469260081976934,103.83517056362358,65.10387952448237,124.69048112316115,84.41435226479494,80.55225771673243,38.841636597657285,42.92442226275193,53.73828699732697,38.841636597657285,109.02141181387896,109.02141181387896,62.52807158947916
128.0,56.276234843196626,63.117659471193086,53.84863255584305,46.34513457675016,34.427814257014404,58.48314601351806,77.24189096125028,80.55225771673243,115.8628364418754,81.65571330189314,49.876192449264465,46.01409790120195,52.0831036195859,80.22122104118421,44.13822340642872,63.77973282228951,80.55225771673243,71.83495859396275,52.96586808771447,47.889972395975164,41.71062111907514,39.945092182818,67.09009957777165,62.2348950030645,48.77273686410375,61.90385832751629,33.32435867185369,33.32435867185369,76.13843537608955,45.68306122565373,55.17277925803591,94.7868347653057,67.09009957777165,158.8976042631434,83.53158779666636,96.11098146749855,48.22100907152338,35.089887608110836,58.59349157203414,37.73818101249656,136.82849255992906,136.82849255992906,65.8391606210663
