Area (m²),Elevation (m),Volume (m³)
384688586.94484687,1675.5,157168825336.09906
385321682.8001854,1676.5,157554473339.4475
385974323.89669544,1677.5,157940758687.61676
386596372.44180655,1678.5,158327669908.40005
387226069.1247674,1679.5,158715219323.79724
387872761.6696166,1680.5,159103412032.5669
388512655.8697104,1681.5,159492250159.19177
389163597.3800316,1682.5,159881732853.87875
389801791.9939366,1683.5,160271861816.21405
390456132.67663544,1684.5,160662627698.4736
391075631.8424633,1685.5,161054035174.51944
391739320.2492007,1686.5,161446091892.4894
392374115.690728,1687.5,161838799976.86624
393042053.0629375,1688.5,162232159427.64993
393676848.5044648,1689.5,162626163021.5992
394330339.39406925,1690.5,163020815007.6795
394973632.7665407,1691.5,163416106463.06335
395609278.00116247,1692.5,163812036537.95767
396250871.7874451,1693.5,164208620528.63812
396917109.57346576,1694.5,164605875006.07007
397591845.29043055,1695.5,165003811442.4603
398281027.49000037,1696.5,165402432812.0846
398961711.75862604,1697.5,165801715320.73636
399603305.5449087,1698.5,166201668316.13962
400302685.2616115,1699.5,166602301995.8115
400964674.0821601,1700.5,167003622308.30368
401675950.9021847,1701.5,167405651773.13315
402382978.75673723,1702.5,167808358523.05887
403030521.0946808,1703.5,168211729386.28787
403711205.36330646,1704.5,168615794105.57846
404418233.21785897,1705.5,169020571801.27527
405137158.1757333,1706.5,169426036129.79236
405791498.8584322,1707.5,169832173069.54367
406482380.64419085,1708.5,170238970298.52933
407112077.3271517,1709.5,170646410395.99094
407768117.5960394,1710.5,171054523529.5833
408458149.5887037,1711.5,171463325845.37524
409146481.9951791,1712.5,171872807145.8496
409816118.9535774,1713.5,172282977203.627
410523996.60122436,1714.5,172693836868.50052
411195333.1458115,1715.5,173105370419.2979
411871768.44896513,1716.5,173517562984.64
412513362.2352478,1717.5,173930419238.38885
413199145.26243997,1718.5,174343967648.6131
413897675.1860483,1719.5,174758199717.3818
414566462.3513522,1720.5,175173100998.21237
415236099.3097505,1721.5,175588680838.82883
415923581.9231315,1722.5,176004953685.71378
416622111.8467399,1723.5,176421914865.0052
417300246.7360823,1724.5,176839561402.42725
417992828.1080298,1725.5,177257904345.29016
418693057.617827,1726.5,177676941144.2147
419380540.231208,1727.5,178096655653.13202
420048477.6034175,1728.5,178517044047.9732
420728312.0789488,1729.5,178938108878.11755
421401348.2097248,1730.5,179359860765.97873
422102427.5126164,1731.5,179782282290.7983
422740622.1265214,1732.5,180205358156.30057
423411108.87801415,1733.5,180629120229.72656
424113037.9740002,1734.5,181053580833.07617
424808168.72523093,1735.5,181478722120.69443
425474406.51125157,1736.5,181904538568.92618
426158489.9522549,1737.5,182331057796.047
426879964.28941244,1738.5,182758285750.60858
427575944.8337376,1739.5,183186204162.05936
428260878.0678354,1740.5,183614812180.60626
428955159.0259717,1741.5,184044108956.45618
429638392.67388064,1742.5,184474086841.47128
430317377.3563175,1743.5,184904779827.37534
431068594.4517796,1744.5,185336181540.72012
431734832.23780024,1745.5,185768258414.67844
432418915.67880356,1746.5,186201009599.45715
433083453.8786354,1747.5,186634411300.84964
433719948.90635157,1748.5,187068477115.5454
434411680.48520464,1749.5,187503257606.23358
435149300.8911561,1750.5,187938748099.05215
435831684.7459706,1751.5,188374919276.13934
436510669.4284075,1752.5,188811801730.04657
437254238.3860198,1753.5,189249402259.11856
437946819.7579673,1754.5,189687690270.80392
438629203.6127818,1755.5,190126674263.03363
439338780.8466176,1756.5,190566372931.25574
440058555.59758633,1757.5,191006784150.98752
440763883.86595005,1758.5,191447907497.3324
441482808.8238244,1759.5,191889718326.29068
442138849.0927121,1760.5,192332204315.86246
442833130.0508484,1761.5,192775386285.97858
443530810.1813624,1762.5,193219263811.74246
444224241.3464043,1763.5,193663867060.80896
444982256.7866217,1764.5,194109163316.14398
445610253.8833937,1765.5,194555127083.95465
446317281.7379462,1766.5,195001809351.82666
447047254.0060479,1767.5,195449219042.58746
447772127.51558316,1768.5,195897346808.51306
448483404.33560777,1769.5,196346172679.46573
449168337.56970555,1770.5,196795683058.75595
449852421.01070887,1771.5,197245886444.31467
450554350.10669494,1772.5,197696779436.96948
451231635.20294297,1773.5,198148351414.30673
451912319.47156864,1774.5,198600626595.42963
452638042.7741983,1775.5,199053616452.54492
453341671.45637316,1776.5,199507308238.7562
454041900.9661704,1777.5,199961716400.54605
454774422.6135553,1778.5,200416854959.50055
455502695.2954682,1779.5,200872710743.82675
456208873.3569263,1780.5,201329254435.66287
456878510.3153246,1781.5,201786483485.62964
457579589.6182162,1782.5,202244409365.93384
458272170.9901637,1783.5,202703038874.9202
458986846.98256594,1784.5,203162365214.244
459665831.6650028,1785.5,203622379885.97424
460363511.7955168,1786.5,204083076091.76624
461028899.788443,1787.5,204544463179.34396
461745275.36703414,1788.5,205006547522.15567
462423410.25637656,1789.5,205469332094.47717
463145734.38662857,1790.5,205932830917.89453
463851912.4480867,1791.5,206397032945.0975
464552141.9578839,1792.5,206861908433.32782
465198834.50273305,1793.5,207327467155.20602
465918609.2537018,1794.5,207793752025.28342
466651130.90108675,1795.5,208260751146.45667
467347111.4454119,1796.5,208728458570.1741
468067735.9894751,1797.5,209196870897.26337
468756918.1890449,1798.5,209665969007.37982
469439302.0438594,1799.5,210135777544.5232
470177772.24290526,1800.5,210606320302.90015
470907744.51100695,1801.5,211077564990.37308
471581630.43487734,1802.5,211549495460.8732
472279310.5653913,1803.5,212022114263.77982
472958295.2478282,1804.5,212495422248.886
473657674.964531,1805.5,212969429188.81232
474356204.88813937,1806.5,213444136783.145
475058983.77721983,1807.5,213919556504.0908
475780458.1143774,1808.5,214395682827.9946
476472189.69323045,1809.5,214872487286.78775
477136727.8930623,1810.5,215349993249.78033
477875198.09210813,1811.5,215828233434.0065
478605170.3602098,1812.5,216307208689.25934
479345340.1454445,1813.5,216786928788.15942
480094857.65471774,1814.5,217267377584.63797
480802735.3023647,1815.5,217748536383.2469
481514861.9154837,1816.5,218230400085.22763
482212542.0459977,1817.5,218712953819.20105
482894925.9008122,1818.5,219196217980.2014
483633396.09985805,1819.5,219680213388.15945
484357419.81629884,1820.5,220164937068.79944
485089941.4636838,1821.5,220650373725.84564
485783372.6287257,1822.5,221136516560.9533
486502297.58660007,1823.5,221623367273.70862
487199127.92401963,1824.5,222110943284.87003
487952894.39876497,1825.5,222599262440.09247
488685416.0461499,1826.5,223088296696.2039
489383096.1766639,1827.5,223578060499.68686
490144510.7892589,1828.5,224068540678.7484
490815847.33384603,1829.5,224559709615.11298
491522025.39530414,1830.5,225051587278.9183
492233302.21532875,1831.5,225544196189.68137
492984519.31079084,1832.5,226037553768.1606
493730637.6476864,1833.5,226531648117.25272
494458060.53650486,1834.5,227026460966.40613
495167637.7703406,1835.5,227522004637.62076
495919704.6588971,1836.5,228018310148.3445
496691316.7886251,1837.5,228515362627.19827
497413640.9188771,1838.5,229013132331.4237
498125767.53199613,1839.5,229511607788.81406
498825147.24869895,1840.5,230010797497.30026
499554269.72370625,1841.5,230510720577.22696
500291890.1296577,1842.5,231011358333.14606
500983621.70851076,1843.5,231512685271.2647
501670254.5287973,1844.5,232014720087.031
502399377.0038046,1845.5,232517480201.2034
503120851.3409622,1846.5,233020962639.50604
503844025.2643086,1847.5,233525180148.83536
504590993.39429855,1848.5,234030125930.8466
505300570.6281343,1849.5,234535810607.9534
506068783.5854847,1850.5,235042255424.98315
506820850.47404116,1851.5,235549464630.90134
507597561.3623356,1852.5,236057414856.39786
508302889.63069934,1853.5,236566098453.33487
509064304.24329436,1854.5,237075536666.5397
509812122.1663788,1855.5,237585689980.63348
510494506.0211933,1856.5,238096538000.58194
511201533.87574583,1857.5,238608086250.0402
511894965.04078776,1858.5,239120366171.35275
512664877.5843269,1859.5,239633389661.62292
513382102.9560124,1860.5,240147151622.09213
514141817.98241866,1861.5,240661676696.76013
514908331.3535802,1862.5,241176968284.7993
515674844.7247417,1863.5,241692995368.76166
516379323.200011,1864.5,242209746476.44046
517122892.15762335,1865.5,242727243277.55963
517870710.0807078,1866.5,243245488321.49844
518619377.7968866,1867.5,243764482033.1534
519368045.51306546,1868.5,244284221438.24875
520110764.6775834,1869.5,244804678493.6123
520803346.04953086,1870.5,245325874019.1749
521587705.0756751,1871.5,245847828409.97083
522321076.51615447,1872.5,246370523820.34506
523069744.2323333,1873.5,246893986593.88358
523855802.84466636,1874.5,247418207382.8623
524585775.11276805,1875.5,247943121603.00607
525242665.17475015,1876.5,248468736902.45273
525987933.71855134,1877.5,248995087697.8226
526713657.021181,1878.5,249522165491.18475
527441929.7030939,1879.5,250049974106.6081
528175301.1435733,1880.5,250578513968.98917
528904423.6185806,1881.5,251107796975.4313
529661589.26570356,1882.5,251637846070.34805
530436600.5678092,1883.5,252168657854.56705
531186967.87017685,1884.5,252700225529.74353
531948382.4827719,1885.5,253232527851.05014
532656260.13041884,1886.5,253765558869.93518
533405777.63969207,1887.5,254299327509.2262
534131500.9423217,1888.5,254833833768.92316
534881018.45159495,1889.5,255369088696.3363
535628836.3746794,1890.5,255905074020.9141
536341812.7808928,1891.5,256441785918.58762
537081982.5661274,1892.5,256979243509.70148
537833199.6615895,1893.5,257517437871.4282
538555523.7918415,1894.5,258056360080.94028
539288895.2323209,1895.5,258596021610.4445
540034163.7761221,1896.5,259136427558.6994
540777732.7337345,1897.5,259677567728.1879
541502606.2432697,1898.5,260219437020.1514
542235977.6837491,1899.5,260762069851.21024
543029684.4339318,1900.5,261305444976.53705
543720566.2196904,1901.5,261849523730.54602
544436941.7982816,1902.5,262394316735.65085
545149068.4114006,1903.5,262939853309.7133
545924079.7135062,1904.5,263486135152.31955
546639605.4990029,1905.5,264033141443.5388
547372976.9394823,1906.5,264580880256.40543
548104648.7937728,1907.5,265129369436.57443
548873711.5442176,1908.5,265678617906.8733
549623229.0534909,1909.5,266228613770.19867
550368497.5972921,1910.5,266779361700.41263
551127362.8306038,1911.5,267330865096.6875
551879429.7191603,1912.5,267883115885.98892
552622148.8836782,1913.5,268436121291.55817
553388662.2548397,1914.5,268989881313.39526
554131381.4193575,1915.5,269544378955.6383
554863903.0667425,1916.5,270099607844.8391
555593875.3348442,1917.5,270655580302.99753
556351040.9819672,1918.5,271212307802.3203
557103957.6636181,1919.5,271769781419.98
557843277.6557584,1920.5,272327990533.56293
558574949.5100489,1921.5,272886951289.13785
559346561.6397768,1922.5,273446684931.53214
560120723.1487881,1923.5,274007201233.36636
560911880.5196877,1924.5,274568494246.0889
561674144.9253771,1925.5,275130534226.9414
562405816.7796676,1926.5,275693337321.99274
563200373.3229448,1927.5,276256930724.6218
563986431.9352778,1928.5,276821303812.41504
564759743.6511947,1929.5,277386446812.75183
565526257.0223562,1930.5,277952337206.1152
566254529.704269,1931.5,278518979666.36707
567030390.7994691,1932.5,279086396713.0245
567803702.515386,1933.5,279654578148.5703
568559168.5763202,1934.5,280223503153.0738
569290840.4306107,1935.5,280793186173.01746
570075199.4567549,1936.5,281363631032.4703
570814519.4488952,1937.5,281934814362.12213
571552139.8548466,1938.5,282506774402.6623
572367941.2254841,1939.5,283079512428.7804
573108111.0107188,1940.5,283653015268.6835
573897568.7954295,1941.5,284227298643.54376
574669180.9251574,1942.5,284802342583.2236
575418698.4344307,1943.5,285378152611.378
576201357.8743861,1944.5,285954731702.28284
576956823.9353203,1945.5,286532076881.6623
577733534.8236147,1946.5,287110210244.13684
578533190.1254584,1947.5,287689114793.84454
579275909.2899762,1948.5,288268770985.54425
580036474.1094768,1949.5,288849221308.8907
580864172.5834361,1950.5,289430478935.6768
581651080.9888636,1951.5,290012511573.7651
582414195.1876475,1952.5,290595315399.0865
583193455.4552252,1953.5,291178896360.19275
583968466.7573309,1954.5,291763261680.3252
584762173.5075136,1955.5,292348408385.20795
585531236.2579584,1956.5,292934313955.324
586279903.9741372,1957.5,293520966918.46655
587026022.3110328,1958.5,294108388944.35956
587818029.4750267,1959.5,294696597453.7615
588598989.3287933,1960.5,295285582674.0517
589371451.2516158,1961.5,295875325059.989
590113320.6230392,1962.5,296465848405.7801
590933370.9591489,1963.5,297057183728.8729
591737275.2264646,1964.5,297649269844.1647
592434955.3569787,1965.5,298242082532.5521
593190421.4179128,1966.5,298835645588.24194
593935689.961714,1967.5,299429961135.71686
594695404.9881202,1968.5,300025035123.52856
595452570.6352432,1969.5,300620898569.12494
596274320.5575416,1970.5,301217550622.71295
597029786.6184758,1971.5,301814959417.0515
597787802.0586932,1972.5,302413131325.58887
598556015.0160435,1973.5,303012087593.1524
599356520.1109816,1974.5,303611836292.7764
600140879.1371258,1975.5,304212374450.1852
600935435.680403,1976.5,304813710563.3096
601736790.5684355,1977.5,305415839533.39105
602521149.5945798,1978.5,306018773682.4295
603347148.4823503,1979.5,306622507061.8733
604119610.4051728,1980.5,307227012053.4468
604890372.7418064,1981.5,307832290781.63275
605667083.6301008,1982.5,308438355993.3276
606463339.7595669,1983.5,309045205564.0486
607235801.6823894,1984.5,309652869236.554
608091543.3284644,1985.5,310261346585.9473
608863155.4581923,1986.5,310870585349.95325
609614372.5536544,1987.5,311480574906.1581
610364739.8560221,1988.5,312091325452.079
611136351.9857501,1989.5,312702870979.4397
611954702.7356708,1990.5,313315198316.44727
612699971.279472,1991.5,313928277720.3434
613458836.5127838,1992.5,314542119813.54175
614225349.8839452,1993.5,315156731819.2836
614998661.5998621,1994.5,315772124784.8793
615787269.5914783,1995.5,316388293186.6736
616549533.9971678,1996.5,317005251896.0457
617367884.7470886,1997.5,317623003037.4784
618134398.11825,1998.5,318241530040.0063
618919606.9374887,1999.5,318860850324.3878
619720961.8255212,2000.5,319480959641.6575
620497672.7138157,2001.5,320101846519.6085
621276083.1882991,2002.5,320723508833.75824
622048545.1111215,2003.5,321345951682.8652
622837153.1027378,2004.5,321969161895.13635
623583271.4396334,2005.5,322593162839.8819
624418618.0514424,2006.5,323217956216.688
625168135.5607157,2007.5,323843543725.1408
626006881.3449024,2008.5,324469946610.0677
626798888.5088964,2009.5,325097156373.5377
627620638.4311948,2010.5,325725162818.03375
628392250.5609227,2011.5,326353932801.6251
629147716.6218569,2012.5,326983483320.1737
629953320.4753615,2013.5,327613839867.47235
630759774.1219604,2014.5,328245007967.17615
631576425.2856923,2015.5,328876979121.3542
632365883.070403,2016.5,329509730810.48944
633137495.2001309,2017.5,330143291077.754
633983039.329073,2018.5,330777683717.3546
634802239.8720882,2019.5,331412869638.80884
635569603.0363442,2020.5,332048842893.565
636376906.4760376,2021.5,332685624301.55396
637185909.5019199,2022.5,333323187519.1898
637940525.7697595,2023.5,333961512151.43823
638708738.7271099,2024.5,334600610945.1957
639488848.7877821,2025.5,335240494097.97925
640277456.7793983,2026.5,335881186253.7887
641106854.8395464,2027.5,336522690811.79645
641902261.175918,2028.5,337164992475.72675
642701066.6846672,2029.5,337808078073.7866
643470129.435112,2030.5,338451945481.49335
644264685.9783891,2031.5,339096609145.3296
645062641.694044,2032.5,339742060992.26086
645841052.1685274,2033.5,340388296348.4252
646629660.1601436,2034.5,341035318612.99493
647414868.9793823,2035.5,341683136283.90106
648220472.8328868,2036.5,342331785052.45355
649077064.2720562,2037.5,342981246223.2043
649845277.2294066,2038.5,343631524894.91187
650712066.185709,2039.5,344282661857.6448
651561859.2801231,2040.5,344934609098.0932
652332621.6167567,2041.5,345587338573.085
653126328.3669394,2042.5,346240864729.1029
653925983.6687831,2043.5,346895188415.9399
654721390.0051546,2044.5,347550324080.07855
655549938.2722083,2045.5,348206266197.86383
656334297.2983526,2046.5,348862998198.3304
657129703.6347241,2047.5,349520523905.5471
657921710.7987181,2048.5,350178853517.0311
658737512.1693556,2049.5,350837984908.29974
659525270.3678775,2050.5,351497931251.1459
660367415.3244419,2051.5,352158705292.466
661180667.3157963,2052.5,352820298109.4326
662004966.6173779,2053.5,353482713101.2181
662825016.9534875,2054.5,354145952392.3051
663653565.2205412,2055.5,354809996437.4525
664434525.0743078,2056.5,355474811669.8331
665195939.6869029,2057.5,356140389166.61945
665959053.8856868,2058.5,356806758245.6732
666779104.2217964,2059.5,357473957572.5802
667619549.5921719,2060.5,358141971001.2716
668407307.7906938,2061.5,358810790458.7131
669231607.0922754,2062.5,359480438889.3182
670065254.1178956,2063.5,360150889949.5009
670836866.2476236,2064.5,360822136416.02
671656066.7906388,2065.5,361494194010.0478
672459121.2648602,2066.5,362167036812.8948
673226484.4291161,2067.5,362840675022.0781
674049933.9376034,2068.5,363515134981.1838
674869984.273713,2069.5,364190409466.97046
675678987.2995952,2070.5,364866484457.85205
676470994.4635892,2071.5,365543368876.65607
677297843.1444541,2072.5,366221103513.45105
678171430.4455118,2073.5,366899668398.0993
678958338.8509393,2074.5,367579032513.15283
679769891.2561047,2075.5,368259220927.50793
680606937.4541026,2076.5,368940228967.3026
681409142.1352296,2077.5,369622047709.70935
682228342.6782448,2078.5,370304659309.0732
682994856.0494063,2079.5,370988046344.6357
683779215.0755506,2080.5,371672222837.98285
684573771.6188277,2081.5,372357214707.80414
685409968.0237312,2082.5,373043035550.789
686231717.9460297,2083.5,373729686216.7306
687069613.937122,2084.5,374417152259.14624
687862470.8942103,2085.5,375105424755.2085
688682521.23032,2086.5,375794511353.05524
689490674.4631078,2087.5,376484406104.13477
690298827.6958957,2088.5,377175115806.7918
691120577.6181941,2089.5,377866645134.8884
691938078.5750204,2090.5,378558978792.1489
692729235.94592,2091.5,379252121452.4353
693556084.6267849,2092.5,379946072690.851
694346392.2045901,2093.5,380640838880.84424
695185987.7818712,2094.5,381336440417.4493
696017085.4282082,2095.5,382032856055.83875
696814191.3507687,2096.5,382730064976.08185
697603649.1354793,2097.5,383428096071.1438
698458540.98846,2098.5,384126948491.2315
699246299.1869818,2099.5,384826613738.41406
700084195.1780741,2100.5,385527114757.1049
700917842.2036943,2101.5,386228443899.1663
701740441.9190872,2102.5,386930597340.5293
702566440.8068577,2103.5,387633583579.1248
703406036.3841388,2104.5,388337408138.608
704243082.5821368,2105.5,389042056572.49615
705053785.1942078,2106.5,389747524206.92737
705881483.6681671,2107.5,390453808917.4188
706687937.314766,2108.5,391160926000.2463
707546228.3401242,2109.5,391868891176.582
708384124.3312166,2110.5,392577686600.7709
709206724.0466094,2111.5,393287293152.4684
710006379.348453,2112.5,393997680239.1231
710767793.9610481,2113.5,394708874629.2175
711620986.2278398,2114.5,395420911164.26855
712452083.8741769,2115.5,396133774972.897
713275533.3826641,2116.5,396847468604.4821
714111729.7875676,2117.5,397561965715.438
714882492.1242012,2118.5,398277269704.937
715725486.87386,2119.5,398993428586.289
716592275.8301624,2120.5,399710415591.01154
717381733.614873,2121.5,400428220521.5874
718228127.5369095,2122.5,401146880344.0163
719091517.3208342,2123.5,401866369564.5053
719886923.6572057,2124.5,402586669062.70984
720712072.7518818,2125.5,403307786911.6643
721523625.1570473,2126.5,404029698042.4724
722298636.4591529,2127.5,404752402030.2376
723109339.071224,2128.5,405475926918.132
723940436.717561,2129.5,406200265058.01776
724735843.0539325,2130.5,406925418999.2742
725572039.4588361,2131.5,407651399364.3149
726388690.622568,2132.5,408378191281.76074
727195144.269167,2133.5,409105773081.8879
727968455.9850838,2134.5,409834150288.3514
728785956.9419101,2135.5,410563360716.944
729634900.2432299,2136.5,411293395019.9416
730433705.7519791,2137.5,412024232802.30994
731241858.984767,2138.5,412755896583.5661
732085703.5275202,2139.5,413488398260.81335
732917650.9669516,2140.5,414221730185.9138
733746199.2340053,2141.5,414955888959.6952
734571348.3286815,2142.5,415690849513.2611
735349758.8031648,2143.5,416426612271.5082
736175757.6909354,2144.5,417163199753.95337
736999207.1994226,2145.5,417900623432.80347
737848150.5007423,2146.5,418638858664.0587
738622312.0097536,2147.5,419377890151.4434
739440662.7596743,2148.5,420117720444.3369
740219923.0272521,2149.5,420858341044.80817
741021277.9152846,2150.5,421599784669.89136
741865972.2511322,2151.5,422342038147.7935
742640983.5532379,2152.5,423085083207.96313
743449136.7860258,2153.5,423828969988.1928
744324423.6732723,2154.5,424573714209.6547
745164019.2505534,2155.5,425319301000.9697
746009563.3794954,2156.5,426065723138.89655
746834712.4741715,2157.5,426812960653.2975
747640316.327676,2158.5,427561016093.55176
748470564.1809187,2159.5,428309901356.76276
749299962.2410668,2160.5,429059611769.0684
750120862.3702708,2161.5,429810154978.6066
750965556.7061185,2162.5,430561529285.79114
751783057.6629448,2163.5,431313731291.44965
752620953.6540371,2164.5,432066764394.75446
753445252.9556187,2165.5,432820629445.4987
754284848.5328999,2166.5,433575332817.1306
755121894.7308978,2167.5,434330871960.2709
755956391.5496124,2168.5,435087260896.50555
756821480.919726,2169.5,435844513222.5242
757683171.1174619,2170.5,436602616191.4303
758522766.694743,2171.5,437361570228.1205
759385306.6855733,2172.5,438121371933.4223
760218103.9180992,2173.5,438882016633.4738
761071296.1848909,2174.5,439643507302.5508
761910041.9690776,2175.5,440405839266.79126
762753886.5118308,2176.5,441169011251.50555
763590082.9167343,2177.5,441933018157.9351
764423729.9423546,2178.5,442697862960.3558
765265874.898919,2179.5,443463527813.11255
766063830.6145738,2180.5,444230002943.58484
766886430.3299667,2181.5,444997312570.8758
767732824.2520031,2182.5,445765458819.4682
768559672.932868,2183.5,446534456135.84467
769434959.8201145,2184.5,447304313867.72925
770280503.9490565,2185.5,448074988675.67413
771069111.9406728,2186.5,448846465688.3001
771884913.3113103,2187.5,449618762751.2622
772709212.6128919,2188.5,450391894735.9396
773554756.7418339,2189.5,451165847195.8496
774350163.0782055,2190.5,451940610783.26825
775177011.7590704,2191.5,452716196970.4023
775995362.5089911,2192.5,453492617229.4585
776845155.6034052,2193.5,454269866036.78174
777652459.0430987,2194.5,455047922997.33777
778461462.0689809,2195.5,455826805956.78156
779304456.8186398,2196.5,456606537859.5267
780159348.6716204,2197.5,457387112332.12494
780989596.524863,2198.5,458168513653.40405
781813046.0333502,2199.5,458950739273.98474
782638195.1280264,2200.5,459733798541.59106
783480340.0845908,2201.5,460517697829.6712
784318236.0756831,2202.5,461302453284.29395
785192673.1698352,2203.5,462088065755.25244
786032268.7471163,2204.5,462874520371.1675
786876963.082964,2205.5,463661806509.6254
787695313.8328847,2206.5,464449917372.2815
788526411.4792217,2207.5,465238872504.37683
789383852.7114855,2208.5,466028671905.9115
790214950.3578225,2209.5,466819267988.47217
790977214.763512,2210.5,467610647155.3693
791781119.0308278,2211.5,468402840424.05096
792605418.3324094,2212.5,469195870314.03406
793454361.6337291,2213.5,469989761044.42175
794327099.1416924,2214.5,470784481172.8696
795113157.7540255,2215.5,471580011154.1365
795946804.7796457,2216.5,472376367984.08417
796766855.1157553,2217.5,473173559310.8506
797615798.417075,2218.5,473971600855.608
798467291.097678,2219.5,474770500691.3907
799332380.4677916,2220.5,475570258818.1988
800183873.1483945,2221.5,476370866738.1013
801031966.6566198,2222.5,477172301081.78815
801836720.7170299,2223.5,477974560149.6731
802681415.0528775,2224.5,478777642667.0665
803483619.7340045,2225.5,479581569453.8993
804369953.9314784,2226.5,480386360055.4125
805211249.0949483,2227.5,481191997475.74426
806063591.5686456,2228.5,481998483414.48083
806908285.9044932,2229.5,482805803425.1396
807731735.4129804,2230.5,483613972379.0997
808606172.5071325,2231.5,484423001748.5678
809452566.4291689,2232.5,485232843520.2342
810230976.9036523,2233.5,486043497269.20233
811076521.0325943,2234.5,486855001661.058
811932262.6786693,2235.5,487667364343.93896
812793103.0833108,2236.5,488480555999.9836
813590209.0058713,2237.5,489294577903.8814
814453598.789796,2238.5,490109484867.28705
815360328.0215359,2239.5,490925264993.0972
816199923.598817,2240.5,491741882590.00195
817035270.210626,2241.5,492559340632.27704
817880814.339568,2242.5,493377635720.7501
818709362.6066217,2243.5,494196759782.38684
819538760.6667699,2244.5,495016711542.4975
820364759.5545404,2245.5,495837487601.9097
821187359.2699332,2246.5,496659105806.2785
822049049.4676691,2247.5,497481567855.19006
822875048.3554397,2248.5,498304876298.0237
823741837.3117421,2249.5,499129052804.50323
824611175.6473277,2250.5,499954089726.49084
825462668.3279306,2251.5,500779983664.8142
826325208.3187609,2252.5,501606745666.7835
827198795.6198186,2253.5,502434362985.5023
828035841.8178165,2254.5,503262840719.72925
828919626.6360072,2255.5,504092195440.42957
829789814.7646872,2256.5,504922409726.8449
830638758.0660069,2257.5,505753482304.28564
831506396.8154037,2258.5,506585400850.75183
832330696.1169853,2259.5,507418125001.07153
833117604.5224128,2260.5,508251659004.2102
833950401.7549386,2261.5,509086038551.47784
834808692.7802968,2262.5,509921289986.4603
835694177.1846763,2263.5,510757404386.3302
836534622.5550518,2264.5,511594343935.29474
837344475.3740284,2265.5,512432112032.5263
838191719.0891593,2266.5,513270744369.3349
839072954.5280666,2267.5,514110256666.89276
839951640.5876908,2268.5,514950628955.0622
840792935.7511607,2269.5,515791871006.46375
841691167.0519564,2270.5,516633987919.856
842542659.7325593,2271.5,517476960999.7909
843403500.1372008,2272.5,518320806817.23376
844288134.7484859,2273.5,519165521548.11566
845141327.0152776,2274.5,520011101368.3677
846018313.488713,2275.5,520857549252.2656
846877454.3071656,2276.5,521704849903.5338
847723848.229202,2277.5,522552996948.72406
848570242.1512384,2278.5,523401987838.45703
849411537.3147084,2279.5,524251807701.3536
850228188.4784403,2280.5,525102486705.0686
851129818.9516137,2281.5,525954072013.11884
852040797.1488255,2282.5,526806553852.88367
852922882.3808273,2283.5,527659910979.53577
853791370.9233185,2284.5,528514154440.3853
854695550.7757751,2285.5,529369263840.3981
855523249.2497344,2286.5,530225216660.057
856382390.068187,2287.5,531082046466.1894
857277222.1966051,2288.5,531939765580.7951
858161007.0147958,2289.5,532798362531.66736
859032894.7296647,2290.5,533657830520.46136
859903082.8583447,2291.5,534518170396.9702
860776670.1594024,2292.5,535379374937.95264
861632411.8054774,2293.5,536241450941.7534
862519595.7960457,2294.5,537104401382.6483
863381285.9937816,2295.5,537968204590.91345
864225130.5365348,2296.5,538832875862.8245
865117413.2856696,2297.5,539698417322.8643
865965506.7938949,2298.5,540564811550.27435
866822948.0261587,2299.5,541432082764.15784
867719479.7407656,2300.5,542300229689.8251
868574371.5937462,2301.5,543169225133.8971
869416516.5503106,2302.5,544039092040.7874
870317297.2303896,2303.5,544909832110.0823
871162841.3593316,2304.5,545781422822.26465
872018583.0054066,2305.5,546653884147.4722
872904067.4097861,2306.5,547527229682.3946
873787002.4348824,2307.5,548401464100.8937
874681834.5633005,2308.5,549276598875.1763
875587714.001946,2309.5,550152615734.6909
876446005.0273042,2310.5,551029498958.2653
877320442.1214563,2311.5,551907271065.4164
878223772.1808184,2312.5,552785946927.5234
879127952.033275,2313.5,553665515072.3796
880008337.679088,2314.5,554545972950.6057
880907418.7729781,2315.5,555427338832.7532
881824345.5218508,2316.5,556309599547.029
882697083.0298141,2317.5,557192728749.8474
883561322.6068332,2318.5,558076726866.1047
884434909.9078909,2319.5,558961576899.9392
885265157.7611336,2320.5,559847303070.4541
886187183.2685728,2321.5,560733942343.6489
887091363.1210294,2322.5,561621475174.2825
887974298.1461257,2323.5,562509871819.5966
888818992.4819733,2324.5,563399116558.4188
889670485.1625762,2325.5,564289214914.4044
890526226.8086512,2326.5,565180188557.2772
891421058.9370693,2327.5,566072057032.2784
892315891.0654874,2328.5,566964828837.3391
893227719.0557938,2329.5,567858503547.5626
894121701.3911175,2330.5,568753087961.2937
895047126.0709344,2331.5,569648595250.3253
895967451.9921849,2332.5,570544998221.2784
896838489.9139594,2333.5,571442294749.6703
897754566.8697377,2334.5,572340486110.1906
898628154.1707954,2335.5,573239545959.2533
899491543.9547201,2336.5,574139481944.9963
900380427.5314773,2337.5,575040324659.9712
901305002.4181999,2338.5,575942072404.5916
902190486.8225794,2339.5,576844701384.6509
903067473.2960148,2340.5,577748214149.5283
903958056.4589608,2341.5,578652631094.2583
904875833.000928,2342.5,579557925450.3583
905712879.198926,2343.5,580464056427.7596
